COSMIC_ID,CELL_LINE_NAME,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,LN_IC50,AUC
1330941,MDA-MB-330,AZD8186,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,0.484944,0.680148
749709,HCC1954,Osimertinib,EGFR,EGFR signaling,1.138786,0.946365
749710,HCC1143,Osimertinib,EGFR,EGFR signaling,1.04739,0.90884
749711,HCC1187,Osimertinib,EGFR,EGFR signaling,1.838929,0.968849
749712,HCC1395,Osimertinib,EGFR,EGFR signaling,2.609867,0.968837
749713,HCC1599,Osimertinib,EGFR,EGFR signaling,1.961699,0.942194
749714,HCC1937,Osimertinib,EGFR,EGFR signaling,1.40634,0.921081
749715,HCC2157,Osimertinib,EGFR,EGFR signaling,0.472942,0.930469
749716,HCC2218,Osimertinib,EGFR,EGFR signaling,-2.020352,0.687292
749717,HCC38,Osimertinib,EGFR,EGFR signaling,2.959905,0.969904
905945,T47D,Osimertinib,EGFR,EGFR signaling,1.163801,0.931324
905946,MCF7,Osimertinib,EGFR,EGFR signaling,2.675802,0.959272
905951,BT-549,Osimertinib,EGFR,EGFR signaling,2.354853,0.946189
905957,Hs-578-T,Osimertinib,EGFR,EGFR signaling,3.266886,0.977765
905960,MDA-MB-231,Osimertinib,EGFR,EGFR signaling,2.421274,0.9737
906801,BT-20,Osimertinib,EGFR,EGFR signaling,2.642914,0.988482
906812,COLO-824,Osimertinib,EGFR,EGFR signaling,0.748246,0.911553
906826,CAL-120,Osimertinib,EGFR,EGFR signaling,4.574514,0.963863
906844,DU-4475,Osimertinib,EGFR,EGFR signaling,0.552419,0.954055
906851,EFM-19,Osimertinib,EGFR,EGFR signaling,1.645112,0.937277
906862,EVSA-T,Osimertinib,EGFR,EGFR signaling,2.101879,0.983561
907045,HCC1419,Osimertinib,EGFR,EGFR signaling,-0.105295,0.8752139999999999
907046,HCC1569,Osimertinib,EGFR,EGFR signaling,0.094346,0.8731369999999999
907048,HCC70,Osimertinib,EGFR,EGFR signaling,1.92316,0.969538
908120,MDA-MB-175-VII,Osimertinib,EGFR,EGFR signaling,-1.898852,0.643446
908121,MDA-MB-361,Osimertinib,EGFR,EGFR signaling,0.969903,0.936627
908122,MDA-MB-453,Osimertinib,EGFR,EGFR signaling,1.230267,0.934519
908123,MDA-MB-468,Osimertinib,EGFR,EGFR signaling,0.676755,0.906201
908151,MRK-nu-1,Osimertinib,EGFR,EGFR signaling,2.523078,0.991584
909256,OCUB-M,Osimertinib,EGFR,EGFR signaling,-0.786697,0.823727
909778,UACC-893,Osimertinib,EGFR,EGFR signaling,-1.610491,0.71861
909907,ZR-75-30,Osimertinib,EGFR,EGFR signaling,-0.3743189999999999,0.788731
910704,AU565,Osimertinib,EGFR,EGFR signaling,-1.017218,0.792245
910852,CAL-85-1,Osimertinib,EGFR,EGFR signaling,3.441572,0.984624
910910,UACC-812,Osimertinib,EGFR,EGFR signaling,-0.0606919999999999,0.8405859999999999
910927,CAL-51,Osimertinib,EGFR,EGFR signaling,1.685721,0.948751
910948,MFM-223,Osimertinib,EGFR,EGFR signaling,3.1697349999999997,0.95606
924106,CAL-148,Osimertinib,EGFR,EGFR signaling,0.734802,0.926198
924240,MDA-MB-415,Osimertinib,EGFR,EGFR signaling,1.274352,0.95577
925338,MDA-MB-157,Osimertinib,EGFR,EGFR signaling,3.007122,0.981853
946359,BT-474,Osimertinib,EGFR,EGFR signaling,-0.165431,0.8177949999999999
946382,CAMA-1,Osimertinib,EGFR,EGFR signaling,1.681666,0.961175
949093,BT-483,Osimertinib,EGFR,EGFR signaling,5.082110999999999,0.960081
1240172,MDA-MB-436,Osimertinib,EGFR,EGFR signaling,2.546386,0.960439
1290798,EFM-192A,Osimertinib,EGFR,EGFR signaling,-0.629729,0.8099489999999999
1290905,HCC1428,Osimertinib,EGFR,EGFR signaling,4.392846,0.97541
1290922,HDQ-P1,Osimertinib,EGFR,EGFR signaling,-1.242939,0.749714
1298157,JIMT-1,Osimertinib,EGFR,EGFR signaling,2.836035,0.983364
1303900,HCC1500,Osimertinib,EGFR,EGFR signaling,2.591923,0.982656
1303911,YMB-1-E,Osimertinib,EGFR,EGFR signaling,2.022467,0.954787
1330941,MDA-MB-330,Osimertinib,EGFR,EGFR signaling,-1.407944,0.721159
749709,HCC1954,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.882022,0.920215
749710,HCC1143,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.3468039999999997,0.908688
749711,HCC1187,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.869727,0.961504
749712,HCC1395,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,0.8657239999999999,0.7312649999999999
749713,HCC1599,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.264043,0.840866
749714,HCC1937,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.998873,0.820379
749715,HCC2157,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.051879,0.881069
749716,HCC2218,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,5.202798,0.990057
749717,HCC38,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.8841319999999997,0.885289
905945,T47D,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.6953429999999998,0.8171619999999999
905946,MCF7,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.744738,0.920373
905951,BT-549,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.76835,0.7935599999999999
905957,Hs-578-T,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,0.915954,0.733337
905960,MDA-MB-231,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.494899,0.8849889999999999
906801,BT-20,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.885009,0.970093
906812,COLO-824,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.101086,0.850344
906826,CAL-120,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.596777,0.8110839999999999
906844,DU-4475,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.5624669999999998,0.855254
906851,EFM-19,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.863167,0.8867499999999999
906862,EVSA-T,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.425094,0.8233769999999999
907045,HCC1419,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,4.1459839999999994,0.968184
907046,HCC1569,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.957834,0.8402769999999999
907048,HCC70,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.55352,0.949373
908120,MDA-MB-175-VII,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.5804549999999997,0.8648969999999999
908121,MDA-MB-361,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.2505029999999997,0.935646
908122,MDA-MB-453,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.633548,0.8880359999999999
908123,MDA-MB-468,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.889387,0.83199
908151,MRK-nu-1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.819549,0.976386
909256,OCUB-M,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.897322,0.927541
909778,UACC-893,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.400992,0.928437
909907,ZR-75-30,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,5.813757,0.960306
910704,AU565,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.826338,0.842726
910852,CAL-85-1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.271788,0.861551
910910,UACC-812,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.1467579999999997,0.8336429999999999
910927,CAL-51,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.468938,0.794593
910948,MFM-223,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,0.5301009999999999,0.671968
924106,CAL-148,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.589048,0.822467
924240,MDA-MB-415,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.633691,0.8335269999999999
925338,MDA-MB-157,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.229308,0.924383
946359,BT-474,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.298463,0.8894559999999999
946382,CAMA-1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.805621,0.839804
949093,BT-483,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,5.4001719999999995,0.916843
1240172,MDA-MB-436,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,4.353446,0.94727
1290798,EFM-192A,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.97987,0.902337
1290905,HCC1428,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.3729139999999997,0.88152
1290922,HDQ-P1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,1.711352,0.809723
1298157,JIMT-1,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.82731,0.955297
1303900,HCC1500,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.066033,0.8654769999999999
1303911,YMB-1-E,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,2.765034,0.887716
1330941,MDA-MB-330,Cediranib,"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",RTK signaling,3.504292,0.909432
749709,HCC1954,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.404069,0.89076
749710,HCC1143,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.99549,0.890524
749711,HCC1187,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.469112,0.947882
749712,HCC1395,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.667087,0.807244
749713,HCC1599,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.617055,0.917944
749714,HCC1937,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.0396479999999997,0.88891
749715,HCC2157,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,0.415861,0.7076359999999999
749716,HCC2218,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.633744,0.960873
749717,HCC38,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.780449,0.959814
905945,T47D,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.3115409999999998,0.7820269999999999
905946,MCF7,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.116363,0.890683
905951,BT-549,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.959665,0.8753949999999999
905957,Hs-578-T,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.6708,0.8037829999999999
905960,MDA-MB-231,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.867681,0.976309
906801,BT-20,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.80272,0.855169
906812,COLO-824,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.027235,0.844606
906826,CAL-120,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.574777,0.907343
906844,DU-4475,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.2026109999999997,0.968411
906851,EFM-19,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.394116,0.7769469999999999
906862,EVSA-T,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,-0.477382,0.591227
907045,HCC1419,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.607278,0.825643
907046,HCC1569,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,0.710519,0.721436
907048,HCC70,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,0.6832619999999999,0.728896
908120,MDA-MB-175-VII,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.185191,0.709383
908121,MDA-MB-361,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.727156,0.834293
908122,MDA-MB-453,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.740265,0.8214779999999999
908123,MDA-MB-468,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.922738,0.903088
908151,MRK-nu-1,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.227078,0.984343
909256,OCUB-M,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,-0.655396,0.5657
909778,UACC-893,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,0.576935,0.7060449999999999
909907,ZR-75-30,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.981873,0.940961
910704,AU565,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.399006,0.887139
910852,CAL-85-1,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.433578,0.928482
910910,UACC-812,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.3274209999999997,0.905886
910927,CAL-51,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.365588,0.78498
910948,MFM-223,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.273458,0.7397119999999999
924106,CAL-148,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,-1.402818,0.467344
924240,MDA-MB-415,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,-0.68995,0.560906
925338,MDA-MB-157,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.507136,0.967787
946359,BT-474,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.765516,0.8597699999999999
946382,CAMA-1,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,0.088486,0.6569699999999999
949093,BT-483,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,6.325393999999999,0.940569
1240172,MDA-MB-436,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,4.907406,0.961777
1290798,EFM-192A,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.887321,0.897173
1290905,HCC1428,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,6.810573,0.976805
1290922,HDQ-P1,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.6641969999999997,0.8800969999999999
1298157,JIMT-1,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,3.625641,0.948371
1303900,HCC1500,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,2.8750869999999997,0.919599
1303911,YMB-1-E,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,-0.0559039999999999,0.6302599999999999
1330941,MDA-MB-330,Ipatasertib,"AKT1, AKT, AKT3",PI3K/MTOR signaling,1.670691,0.7913209999999999
749709,HCC1954,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.111469,0.661795
749710,HCC1143,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.012081,0.63332
749711,HCC1187,GNE-317,PI3Kalpha,PI3K/MTOR signaling,2.705014,0.910608
749712,HCC1395,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.097542,0.754571
749713,HCC1599,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.127868,0.7463719999999999
749714,HCC1937,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.693104,0.7958719999999999
749715,HCC2157,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.172983,0.497013
749717,HCC38,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.136758,0.750732
905945,T47D,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.717061,0.553613
905946,MCF7,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.463696,0.774115
905951,BT-549,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.6631859999999999,0.6941149999999999
905957,Hs-578-T,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.10947,0.622405
905960,MDA-MB-231,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.076933,0.6521859999999999
906801,BT-20,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.274889,0.6876329999999999
906812,COLO-824,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.677151,0.71699
906826,CAL-120,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.512965,0.560176
906844,DU-4475,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.568777,0.7371639999999999
906851,EFM-19,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.932753,0.5257499999999999
906862,EVSA-T,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.036196,0.51562
907045,HCC1419,GNE-317,PI3Kalpha,PI3K/MTOR signaling,2.742508,0.91169
907046,HCC1569,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.4102099999999999,0.6881959999999999
907048,HCC70,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.0260749999999999,0.650597
908120,MDA-MB-175-VII,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.138366,0.501196
908121,MDA-MB-361,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.102596,0.506273
908122,MDA-MB-453,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.544083,0.702745
908123,MDA-MB-468,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.489299,0.695365
908151,MRK-nu-1,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.329838,0.4753199999999999
909256,OCUB-M,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.497017,0.454073
909778,UACC-893,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.890118,0.532276
909907,ZR-75-30,GNE-317,PI3Kalpha,PI3K/MTOR signaling,2.114904,0.802415
910704,AU565,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.1695269999999999,0.625594
910852,CAL-85-1,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.254426,0.668963
910910,UACC-812,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.452883,0.679908
910927,CAL-51,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.928459,0.527326
910948,MFM-223,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.4100129999999999,0.660382
924106,CAL-148,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.7490509999999999,0.552076
924240,MDA-MB-415,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.2092429999999998,0.4922919999999999
925338,MDA-MB-157,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.362822,0.7904599999999999
946359,BT-474,GNE-317,PI3Kalpha,PI3K/MTOR signaling,1.856017,0.796574
946382,CAMA-1,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.7204389999999999,0.555427
949093,BT-483,GNE-317,PI3Kalpha,PI3K/MTOR signaling,2.304597,0.773909
1240172,MDA-MB-436,GNE-317,PI3Kalpha,PI3K/MTOR signaling,2.077631,0.830019
1290798,EFM-192A,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.217965,0.612283
1290905,HCC1428,GNE-317,PI3Kalpha,PI3K/MTOR signaling,3.706177,0.8973679999999999
1290922,HDQ-P1,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-1.012885,0.516595
1298157,JIMT-1,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.270173,0.612126
1303900,HCC1500,GNE-317,PI3Kalpha,PI3K/MTOR signaling,3.182517,0.935087
1303911,YMB-1-E,GNE-317,PI3Kalpha,PI3K/MTOR signaling,0.1477989999999999,0.653548
1330941,MDA-MB-330,GNE-317,PI3Kalpha,PI3K/MTOR signaling,-0.987706,0.518571
749709,HCC1954,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.856893,0.848487
749710,HCC1143,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.291299,0.764299
749711,HCC1187,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.2838279999999999,0.683094
749712,HCC1395,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.668219,0.710658
749713,HCC1599,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.352886,0.767111
749714,HCC1937,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.7377479999999998,0.79957
749715,HCC2157,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.918591,0.8699209999999999
749716,HCC2218,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,4.393057,0.979524
749717,HCC38,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.619345,0.794412
905945,T47D,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.453351,0.8758229999999999
905946,MCF7,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.262603,0.756182
905951,BT-549,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.33473,0.835973
905957,Hs-578-T,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.462176,0.6860149999999999
905960,MDA-MB-231,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.62594,0.8169599999999999
906801,BT-20,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.79534,0.926944
906812,COLO-824,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,-0.13125,0.624643
906826,CAL-120,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.75811,0.6744939999999999
906844,DU-4475,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.1380299999999999,0.679812
906851,EFM-19,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.72332,0.805727
906862,EVSA-T,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.626351,0.733545
907045,HCC1419,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,4.53545,0.976594
907046,HCC1569,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.752286,0.725941
907048,HCC70,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.471273,0.893806
908120,MDA-MB-175-VII,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.3679479999999997,0.7958679999999999
908121,MDA-MB-361,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.403327,0.80412
908122,MDA-MB-453,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.507705,0.879917
908123,MDA-MB-468,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,0.925976,0.7422179999999999
908151,MRK-nu-1,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.099289,0.7939529999999999
909256,OCUB-M,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.7486499999999998,0.845459
909778,UACC-893,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.974275,0.907474
909907,ZR-75-30,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,3.4880649999999997,0.8849269999999999
910704,AU565,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.075872,0.7706989999999999
910852,CAL-85-1,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.291895,0.778794
910910,UACC-812,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,2.2102299999999997,0.838297
910927,CAL-51,Foretinib,"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",RTK signaling,1.186447,0.767764
